applicant_id,score
"1665","6.66"
"1666","3.69"
"1667","5.82"
"1668","7.29"
"1669","2.57"
"1670","0.63"
"1671","9.09"
"1672","1.87"
"1673","2.93"
"1674","5.54"
"1675","8.48"
"1676","6.4"
"1677","8.63"
"1678","9.74"
"1679","7.91"
"1680","4.53"
"1681","0.16"
"1682","3.55"
"1683","1.11"
"1684","8.74"
"1685","6.24"
"1686","5.9"
"1687","6.2"
"1688","7.04"
"1689","2.98"
"1690","9.77"
"1691","2.29"
"1692","4.9"
"1693","1.12"
"1694","3.29"
"1695","6.9"
"1696","9.88"
"1697","9.29"
"1698","8.2"
"1699","9.21"
"1700","2.16"
"1701","6.07"
"1702","9.74"
"1703","9.96"
"1704","5.0"
"1705","9.66"
"1706","9.93"
"1707","1.62"
"1708","8.12"
"1709","9.43"
"1710","0.76"
"1711","2.92"
"1712","9.3"
"1713","6.01"
"1714","8.56"
"1715","5.73"
"1716","6.77"
"1717","5.09"
"1718","9.17"
"1719","7.23"
"1720","3.41"
"1721","0.12"
"1722","4.59"
"1723","2.36"
"1724","1.41"
"1725","3.13"
"1726","2.05"
"1727","9.97"
"1728","5.62"
"1729","0.92"
"1730","9.54"
"1731","3.13"
"1732","8.63"
"1733","4.79"
"1734","6.28"
"1735","9.87"
"1736","3.84"
"1737","9.64"
"1738","2.18"
"1739","0.57"
"1740","1.41"
"1741","9.68"
"1742","1.7"
"1743","4.7"
"1744","2.08"
"1745","3.7"
"1746","0.53"
"1747","7.3"
"1748","5.54"
"1749","5.93"
"1750","1.96"
"1751","4.98"
"1752","4.08"
"1753","8.29"
"1754","8.51"
"1755","3.73"
"1756","8.23"
"1757","9.76"
"1758","7.76"
"1759","2.13"
"1760","4.36"
"1761","5.99"
"1762","8.22"
"1763","5.23"
"1764","9.58"
"1765","3.45"
"1766","8.97"
"1767","8.68"
"1768","0.24"
"1769","5.79"
"1770","1.53"
"1771","8.2"
"1772","6.34"
"1773","7.76"
"1774","9.88"
"1775","7.51"
"1776","7.58"
"1777","5.58"
"1778","7.26"
"1779","4.13"
"1780","8.44"
"1781","5.24"
"1782","9.06"
"1783","9.43"
"1784","6.45"
"1785","7.58"
"1786","8.28"
"1787","7.68"
"1788","9.65"
"1789","6.14"
"1790","4.66"
"1791","0.64"
"1792","6.41"
"1793","3.01"
"1794","4.85"
"1795","1.36"
"1796","2.54"
"1797","6.74"
"1798","7.95"
"1799","1.64"
"1800","2.4"
"1801","9.56"
"1802","3.56"
"1803","3.26"
"1804","0.07"
"1805","4.67"
"1806","5.99"
"1807","9.34"
"1808","0.63"
"1809","3.25"
"1810","1.44"
"1811","6.85"
"1812","7.34"
"1813","7.15"
"1814","0.18"
"1815","9.37"
"1816","3.23"
"1817","3.7"
"1818","5.84"
"1819","2.87"
"1820","9.34"
"1821","3.97"
"1822","4.99"
"1823","4.24"
"1824","8.87"
"1825","9.93"
"1826","9.41"
"1827","5.35"
"1828","9.58"
"1829","4.46"
"1830","6.92"
"1831","3.33"
"1832","3.72"
"1833","4.12"
"1834","7.82"
"1835","4.56"
"1836","4.98"
"1837","8.87"
"1838","1.01"
"1839","9.52"
"1840","0.63"
"1841","1.4"
"1842","4.13"
"1843","0.88"
"1844","7.01"
"1845","7.56"
"1846","8.85"
"1847","0.43"
"1848","0.12"
"1849","3.63"
"1850","2.08"
"1851","7.68"
"1852","6.68"
"1853","7.63"
"1854","4.33"
"1855","3.44"
"1856","2.08"
"1857","7.65"
"1858","1.88"
"1859","9.3"
"1860","6.96"
"1861","7.39"
"1862","0.25"
"1863","5.25"
"1864","0.73"
"1865","9.13"
"1866","4.42"
"1867","0.83"
"1868","0.09"
"1869","4.68"
"1870","4.88"
"1871","8.51"
"1872","2.96"
"1873","7.53"
"1874","6.73"
"1875","7.03"
"1876","5.1"
"1877","8.97"
"1878","0.57"
"1879","3.01"
"1880","4.49"
"1881","5.12"
"1882","8.67"
"1883","9.37"
"1884","8.13"
"1885","5.34"
"1886","6.68"
"1887","2.8"
"1888","5.38"
"1889","5.19"
"1890","3.85"
"1891","1.65"
"1892","5.35"
"1893","1.88"
"1894","0.29"
"1895","2.85"
"1896","0.09"
"1897","0.68"
"1898","5.26"
"1899","7.32"
"1900","7.37"
"1901","0.6"
"1902","4.06"
"1903","1.37"
"1904","7.7"
"1905","6.61"
"1906","1.47"
"1907","3.2"
"1908","5.09"
"1909","0.73"
"1910","2.02"
"1911","8.02"
"1912","9.66"
"1913","8.65"
"1914","1.27"
"1915","4.72"
"1916","3.03"
"1917","6.18"
"1918","9.38"
"1919","4.62"
"1920","2.07"
"1921","4.89"
"1922","2.62"
"1923","0.99"
"1924","6.46"
"1925","0.57"
"1926","6.42"
"1927","8.52"
"1928","7.25"
"1929","6.05"
"1930","2.09"
"1931","3.91"
"1932","6.58"
"1933","7.53"
"1934","7.73"
"1935","5.58"
"1936","2.8"
"1937","7.75"
"1938","2.18"
"1939","0.51"
"1940","8.58"
"1941","8.14"
"1942","7.15"
"1943","8.87"
"1944","6.76"
"1945","7.39"
"1946","6.21"
"1947","4.18"
"1948","3.62"
"1949","6.95"
"1950","0.87"
"1951","9.23"
"1952","2.61"
"1953","3.68"
"1954","3.19"
"1955","6.43"
"1956","2.27"
"1957","2.3"
"1958","8.99"
"1959","0.52"
"1960","9.61"
"1961","9.93"
"1962","8.97"
"1963","5.25"
"1964","0.5"
"1965","4.39"
"1966","0.83"
"1967","4.02"
"1968","6.29"
"1969","0.56"
"1970","6.92"
"1971","5.83"
"1972","3.94"
"1973","9.82"
"1974","1.72"
"1975","0.42"
"1976","10.0"
"1977","0.08"
"1978","9.96"
"1979","0.32"
"1980","0.14"
"1981","8.57"
"1982","3.94"
"1983","1.51"
"1984","4.36"
"1985","0.93"
"1986","3.07"
"1987","1.36"
"1988","8.35"
"1989","3.75"
"1990","4.19"
"1991","7.3"
"1992","1.31"
"1993","7.77"
"1994","7.71"
"1995","7.82"
"1996","1.61"
"1997","3.62"
"1998","4.74"
"1999","8.2"
"2000","2.37"
"2001","7.12"
"2002","9.39"
"2003","7.2"
"2004","4.97"
"2005","3.48"
"2006","4.33"
"2007","1.84"
"2008","3.85"
"2009","3.29"
"2010","2.08"
"2011","6.4"
"2012","0.44"
"2013","8.93"
"2014","1.29"
"2015","5.81"
"2016","4.94"
"2017","0.38"
"2018","7.24"
"2019","8.41"
"2020","3.31"
"2021","0.62"
"2022","7.47"
"2023","9.74"
"2024","5.87"
"2025","5.53"
"2026","2.67"
"2027","0.72"
"2028","5.55"
"2029","3.85"
"2030","5.93"
"2031","0.51"
"2032","1.77"
"2033","3.46"
"2034","1.55"
"2035","0.49"
"2036","9.52"
"2037","3.18"
"2038","8.07"
"2039","6.57"
"2040","9.93"
"2041","7.78"
"2042","9.29"
"2043","3.22"
"2044","7.47"
"2045","2.44"
"2046","5.27"
"2047","6.67"
"2048","0.55"
"2049","7.15"
"2050","3.61"
"2051","6.12"
"2052","3.04"
"2053","3.27"
"2054","6.86"
"2055","0.89"
"2056","1.88"
"2057","9.76"
"2058","9.42"
"2059","8.74"
"2060","4.48"
"2061","4.04"
"2062","6.23"
"2063","6.78"
"2064","4.81"
"2065","8.35"
"2066","3.11"
"2067","3.38"
"2068","5.25"
"2069","4.02"
"2070","5.18"
"2071","9.19"
"2072","5.95"
"2073","1.06"
"2074","6.34"
"2075","9.59"
"2076","8.49"
"2077","1.44"
"2078","0.56"
"2079","6.23"
"2080","6.33"
"2081","9.54"
"2082","6.78"
"2083","4.0"
"2084","2.35"
"2085","9.53"
"2086","1.33"
"2087","2.72"
"2088","3.93"
"2089","5.18"
"2090","8.37"
"2091","7.28"
"2092","7.19"
"2093","0.13"
"2094","7.81"
"2095","4.35"
"2096","1.03"
"2097","6.17"
"2098","4.4"
"2099","2.22"
"2100","6.14"
"2101","9.19"
"2102","7.65"
"2103","5.82"
"2104","3.28"
"2105","7.52"
"2106","5.35"
"2107","0.35"
"2108","7.36"
"2109","7.82"
"2110","9.9"
"2111","2.74"
"2112","6.49"
"2113","0.28"
"2114","2.86"
"2115","9.84"
"2116","8.56"
"2117","7.1"
"2118","7.16"
"2119","6.86"
"2120","9.75"
"2121","8.23"
"2122","6.7"
"2123","2.03"
"2124","8.81"
"2125","7.94"
"2126","1.89"
"2127","0.02"
"2128","7.38"
"2129","9.88"
"2130","1.49"
"2131","2.74"
"2132","1.57"
"2133","4.68"
"2134","9.38"
"2135","0.87"
"2136","3.94"
"2137","9.51"
"2138","3.26"
"2139","3.6"
"2140","1.87"
"2141","0.05"
"2142","9.24"
"2143","2.89"
"2144","5.95"
"2145","9.98"
"2146","0.49"
"2147","9.43"
"2148","0.57"
"2149","7.84"
"2150","9.55"
"2151","4.28"
"2152","4.16"
"2153","7.49"
"2154","5.76"
"2155","5.0"
"2156","1.09"
"2157","4.34"
"2158","9.3"
"2159","3.42"
"2160","9.9"
"2161","8.66"
"2162","3.14"
"2163","9.91"
"2164","9.08"
"2165","9.82"
"2166","2.25"
"2167","7.72"
"2168","3.45"
"2169","2.03"
"2170","6.95"
"2171","1.59"
"2172","2.18"
"2173","9.69"
"2174","1.95"
"2175","6.21"
"2176","6.22"
"2177","8.98"
"2178","3.75"
"2179","9.72"
"2180","0.59"
"2181","2.26"
"2182","3.64"
"2183","6.47"
"2184","3.32"
"2185","8.22"
"2186","7.7"
"2187","4.08"
"2188","3.75"
"2189","2.07"
"2190","5.04"
"2191","8.33"
"2192","9.05"
"2193","9.08"
"2194","3.97"
"2195","3.3"
"2196","4.53"
"2197","9.28"
"2198","8.1"
"2199","4.34"
"2200","0.56"
"2201","1.49"
"2202","6.65"
"2203","6.06"
"2204","7.68"
"2205","6.87"
"2206","6.2"
"2207","3.89"
"2208","7.39"
"2209","0.82"
"2210","3.56"
"2211","1.08"
"2212","0.55"
"2213","6.72"
"2214","6.57"
"2215","3.41"
"2216","4.32"
"2217","5.34"
"2218","6.37"
"2219","8.34"
"2220","4.86"
"2221","3.13"
"2222","2.99"
"2223","4.47"
"2224","9.54"
"2225","5.09"
"2226","7.89"
"2227","6.96"
"2228","5.54"
"2229","6.85"
"2230","4.89"
"2231","5.7"
"2232","7.33"
"2233","5.58"
"2234","2.84"
"2235","3.54"
"2236","6.18"
"2237","4.77"
"2238","5.46"
"2239","1.53"
"2240","9.07"
"2241","4.32"
"2242","2.46"
"2243","2.85"
"2244","4.2"
"2245","0.82"
"2246","6.33"
"2247","7.63"
"2248","3.99"
"2249","6.04"
"2250","7.64"
"2251","6.82"
"2252","3.05"
"2253","8.22"
"2254","9.47"
"2255","5.13"
"2256","0.95"
"2257","5.62"
"2258","9.06"
"2259","6.18"
"2260","3.1"
"2261","5.66"
"2262","9.47"
"2263","0.84"
"2264","7.89"
"2265","8.36"
"2266","1.0"
"2267","8.55"
"2268","3.64"
"2269","7.29"
"2270","1.98"
"2271","3.36"
"2272","0.56"
"2273","4.7"
"2274","2.92"
"2275","8.47"
"2276","4.79"
"2277","7.78"
"2278","3.06"
"2279","7.34"
"2280","0.11"
"2281","7.3"
"2282","0.33"
"2283","6.75"
"2284","1.03"
"2285","0.48"
"2286","9.46"
"2287","2.93"
"2288","3.07"
"2289","4.56"
"2290","0.08"
"2291","6.49"
"2292","3.08"
"2293","3.33"
"2294","9.04"
"2295","5.19"
"2296","8.44"
"2297","7.65"
"2298","5.19"
"2299","3.22"
"2300","3.65"
"2301","8.5"
"2302","5.76"
"2303","4.42"
"2304","9.84"
"2305","1.99"
"2306","2.0"
"2307","2.62"
"2308","8.83"
"2309","3.15"
"2310","4.35"
"2311","0.41"
"2312","10.0"
"2313","2.71"
"2314","0.81"
"2315","4.76"
"2316","3.0"
"2317","4.63"
"2318","8.4"
"2319","1.91"
"2320","8.56"
"2321","2.92"
"2322","1.13"
"2323","2.08"
"2324","9.16"
"2325","6.88"
"2326","4.97"
"2327","7.18"
"2328","8.52"
"2329","2.54"
"2330","6.56"
"2331","7.15"
"2332","4.62"
"2333","9.01"
"2334","1.54"
"2335","1.25"
"2336","3.75"
"2337","3.36"
"2338","0.66"
"2339","0.59"
"2340","0.88"
"2341","3.1"
"2342","1.3"
"2343","9.43"
"2344","1.02"
"2345","1.45"
"2346","1.67"
"2347","5.65"
"2348","3.67"
"2349","5.03"
"2350","3.3"
"2351","5.73"
"2352","9.28"
"2353","9.99"
"2354","0.36"
"2355","3.38"
"2356","1.53"
"2357","5.32"
"2358","6.04"
"2359","5.58"
"2360","4.62"
"2361","8.95"
"2362","0.84"
"2363","5.52"
"2364","4.5"
"2365","2.56"
"2366","8.92"
"2367","7.96"
"2368","5.41"
"2369","9.18"
"2370","6.01"
"2371","5.09"
"2372","8.48"
"2373","0.18"
"2374","8.57"
"2375","6.59"
"2376","5.63"
"2377","2.39"
"2378","7.03"
"2379","9.26"
"2380","4.3"
"2381","2.75"
"2382","2.64"
"2383","3.91"
"2384","8.48"
"2385","3.0"
"2386","7.22"
"2387","7.89"
"2388","6.82"
"2389","7.22"
"2390","8.15"
"2391","3.2"
"2392","6.62"
"2393","2.98"
"2394","1.99"
"2395","3.86"
"2396","4.45"
"2397","6.72"
"2398","4.94"
"2399","5.14"
"2400","6.48"
"2401","0.17"
"2402","4.42"
"2403","9.26"
"2404","1.42"
"2405","3.96"
"2406","1.7"
"2407","8.02"
"2408","0.24"
"2409","1.29"
"2410","6.89"
"2411","9.44"
"2412","1.27"
"2413","2.67"
"2414","1.57"
"2415","9.14"
"2416","8.87"
"2417","9.25"
"2418","0.72"
"2419","8.77"
"2420","1.48"
"2421","9.54"
"2422","8.4"
"2423","2.07"
"2424","7.33"
"2425","4.78"
"2426","5.08"
"2427","4.84"
"2428","6.53"
"2429","8.58"
"2430","7.04"
"2431","1.12"
"2432","2.07"
"2433","4.86"
"2434","9.58"
"2435","6.69"
"2436","0.58"
"2437","5.81"
"2438","3.22"
"2439","4.25"
"2440","8.08"
"2441","8.48"
"2442","2.65"
"2443","0.5"
"2444","2.3"
"2445","4.53"
"2446","1.65"
"2447","7.61"
"2448","7.06"
"2449","3.09"
"2450","0.07"
"2451","9.93"
"2452","3.15"
"2453","4.18"
"2454","6.91"
"2455","7.7"
"2456","8.82"
"2457","1.68"
"2458","3.26"
"2459","2.56"
"2460","3.94"
"2461","6.87"
"2462","5.45"
"2463","7.65"
"2464","8.35"
"2465","7.23"
"2466","8.92"
"2467","0.12"
"2468","9.65"
"2469","1.86"
"2470","2.64"
"2471","4.91"
"2472","9.35"
"2473","0.05"
"2474","8.28"
"2475","2.97"
"2476","8.49"
"2477","8.2"
"2478","6.51"
"2479","3.14"
"2480","7.72"
"2481","3.86"
"2482","9.57"
"2483","0.64"
"2484","1.7"
"2485","0.48"
"2486","3.81"
"2487","2.26"
"2488","6.71"
"2489","1.9"
"2490","6.78"
"2491","1.92"
"2492","3.96"
"2493","8.4"
"2494","3.19"
"2495","6.09"
"2496","9.07"
"2497","7.26"
"2498","3.23"
"2499","4.07"
"2500","9.21"
"2501","7.39"
"2502","5.64"
"2503","4.17"
"2504","6.76"
"2505","5.98"
"2506","1.48"
"2507","5.65"
"2508","3.93"
"2509","6.42"
"2510","6.73"
"2511","7.39"
"2512","8.05"
"2513","0.68"
"2514","7.93"
"2515","6.24"
"2516","9.74"
"2517","8.68"
"2518","6.43"
"2519","5.02"
"2520","4.03"
"2521","7.38"
"2522","3.97"
"2523","5.74"
"2524","1.64"
"2525","1.42"
"2526","4.87"
"2527","9.66"
"2528","3.29"
"2529","5.04"
"2530","8.11"
"2531","4.61"
"2532","3.13"
"2533","3.88"
"2534","2.12"
"2535","4.25"
"2536","5.42"
"2537","6.75"
"2538","8.63"
"2539","6.12"
"2540","6.7"
"2541","9.54"
"2542","3.3"
"2543","7.22"
"2544","2.77"
"2545","9.12"
"2546","0.9"
"2547","2.37"
"2548","5.85"
"2549","5.05"
"2550","4.72"
"2551","9.12"
"2552","8.68"
"2553","6.24"
"2554","3.22"
"2555","9.49"
"2556","5.66"
"2557","9.79"
"2558","2.22"
"2559","2.45"
"2560","0.39"
"2561","0.08"
"2562","4.26"
"2563","2.7"
"2564","6.78"
"2565","5.79"
"2566","1.68"
"2567","5.38"
"2568","0.91"
"2569","3.2"
"2570","5.45"
"2571","1.79"
"2572","6.23"
"2573","3.14"
"2574","5.81"
"2575","1.02"
"2576","7.65"
"2577","1.51"
"2578","9.61"
"2579","5.51"
"2580","6.69"
"2581","8.61"
"2582","1.51"
"2583","0.02"
"2584","6.13"
"2585","7.49"
"2586","7.41"
"2587","9.98"
"2588","8.58"
"2589","0.77"
"2590","7.16"
"2591","1.38"
"2592","6.75"
"2593","6.17"
"2594","1.09"
"2595","3.61"
"2596","0.55"
"2597","4.28"
"2598","5.53"
"2599","0.14"
"2600","9.38"
"2601","9.43"
"2602","9.09"
"2603","6.68"
"2604","9.31"
"2605","4.65"
"2606","0.91"
"2607","7.45"
"2608","4.17"
"2609","8.06"
"2610","4.31"
"2611","4.51"
"2612","7.86"
"2613","3.71"
"2614","8.14"
"2615","9.07"
"2616","1.51"
"2617","4.81"
"2618","7.39"
"2619","9.08"
"2620","3.58"
"2621","3.31"
"2622","0.23"
"2623","9.75"
"2624","8.75"
"2625","2.27"
"2626","9.4"
"2627","7.68"
"2628","2.16"
"2629","2.48"
"2630","1.28"
"2631","8.15"
"2632","2.76"
"2633","3.22"
"2634","2.8"
"2635","7.72"
"2636","4.54"
"2637","8.07"
"2638","9.93"
"2639","3.44"
"2640","2.78"
"2641","5.4"
"2642","8.41"
"2643","8.96"
"2644","6.48"
"2645","6.77"
"2646","0.8"
"2647","2.2"
"2648","5.05"
"2649","2.41"
"2650","4.31"
"2651","0.97"
"2652","7.68"
"2653","5.72"
"2654","0.8"
"2655","4.73"
"2656","4.18"
"2657","9.28"
"2658","4.26"
"2659","8.67"
"2660","0.2"
"2661","9.17"
"2662","1.23"
"2663","1.56"
"2664","0.32"
"2665","9.96"
"2666","6.79"
"2667","9.4"
"2668","7.61"
"2669","9.39"
"2670","0.28"
"2671","3.2"
"2672","7.63"
"2673","7.82"
"2674","0.34"
"2675","9.35"
"2676","0.86"
"2677","6.84"
"2678","7.21"
"2679","0.44"
"2680","0.31"
"2681","8.44"
"2682","9.07"
"2683","5.83"
"2684","1.08"
"2685","7.8"
"2686","2.25"
"2687","3.67"
"2688","7.86"
"2689","1.27"
"2690","6.77"
"2691","8.63"
"2692","0.01"
"2693","3.48"
"2694","2.42"
"2695","5.73"
"2696","2.98"
"2697","4.69"
"2698","1.25"
"2699","4.98"
"2700","8.5"
"2701","9.57"
"2702","0.23"
"2703","5.07"
"2704","1.84"
"2705","8.94"
"2706","4.14"
"2707","3.51"
"2708","2.71"
"2709","5.27"
"2710","4.88"
"2711","1.24"
"2712","1.87"
"2713","4.01"
"2714","8.49"
"2715","2.65"
"2716","6.69"
"2717","4.27"
"2718","7.36"
"2719","6.95"
"2720","0.67"
"2721","0.73"
"2722","4.48"
"2723","8.05"
"2724","5.14"
"2725","9.46"
"2726","9.31"
"2727","2.82"
"2728","4.24"
"2729","8.49"
"2730","1.93"
"2731","5.8"
"2732","1.15"
"2733","8.05"
"2734","7.38"
"2735","2.18"
"2736","3.97"
"2737","1.19"
"2738","5.26"
"2739","2.66"
"2740","3.79"
"2741","8.43"
"2742","4.65"
"2743","2.15"
"2744","6.26"
"2745","9.57"
"2746","0.47"
"2747","1.44"
"2748","0.05"
"2749","1.21"
"2750","4.46"
"2751","8.64"
"2752","8.91"
"2753","1.91"
"2754","7.26"
"2755","9.47"
"2756","3.07"
"2757","9.57"
"2758","4.93"
"2759","6.99"
"2760","0.92"
"2761","9.74"
"2762","3.32"
"2763","5.57"
"2764","3.79"
"2765","9.38"
"2766","2.18"
"2767","8.0"
"2768","4.9"
"2769","3.41"
"2770","2.93"
"2771","2.83"
"2772","0.53"
"2773","7.7"
"2774","1.84"
"2775","7.68"
"2776","8.17"
"2777","7.75"
"2778","1.63"
"2779","1.65"
"2780","2.64"
"2781","6.87"
"2782","9.88"
"2783","6.79"
"2784","6.08"
"2785","5.01"
"2786","0.35"
"2787","1.53"
"2788","4.27"
"2789","4.6"
"2790","8.57"
"2791","5.06"
"2792","9.9"
"2793","3.62"
"2794","2.97"
"2795","4.1"
"2796","6.6"
"2797","3.41"
"2798","6.32"
"2799","5.24"
"2800","4.92"
"2801","7.72"
"2802","5.85"
"2803","5.46"
"2804","1.33"
"2805","4.24"
"2806","3.92"
"2807","1.53"
"2808","3.51"
"2809","2.47"
"2810","3.11"
"2811","6.25"
"2812","3.72"
"2813","0.63"
"2814","6.23"
"2815","3.24"
"2816","6.25"
"2817","3.77"
"2818","0.97"
"2819","3.33"
"2820","2.38"
"2821","5.0"
"2822","8.04"
"2823","2.5"
"2824","2.19"
"2825","6.4"
"2826","9.55"
"2827","3.31"
"2828","2.1"
"2829","10.0"
"2830","5.15"
"2831","3.14"
"2832","3.02"
"2833","7.24"
"2834","2.3"
"2835","6.66"
"2836","5.8"
"2837","4.38"
"2838","5.75"
"2839","5.07"
"2840","3.72"
"2841","1.37"
"2842","5.86"
"2843","9.15"
"2844","8.77"
"2845","1.14"
"2846","4.26"
"2847","4.25"
"2848","6.73"
"2849","3.61"
"2850","4.71"
"2851","2.26"
"2852","3.28"
"2853","7.65"
"2854","6.73"
"2855","4.87"
"2856","6.57"
"2857","8.49"
"2858","5.45"
"2859","2.38"
"2860","9.1"
"2861","4.5"
"2862","7.25"
"2863","9.01"
"2864","0.74"
"2865","8.66"
"2866","8.32"
"2867","9.57"
"2868","3.98"
"2869","5.0"
"2870","1.41"
"2871","2.07"
"2872","8.45"
"2873","4.87"
"2874","8.91"
"2875","6.35"
"2876","2.78"
"2877","9.3"
"2878","9.29"
"2879","1.45"
"2880","7.11"
"2881","0.87"
"2882","8.64"
"2883","6.19"
"2884","8.68"
"2885","6.04"
"2886","3.62"
"2887","8.03"
"2888","6.5"
"2889","9.54"
"2890","7.6"
"2891","2.03"
"2892","0.6"
"2893","1.85"
"2894","9.65"
"2895","1.25"
"2896","2.84"
"2897","3.7"
"2898","3.59"
"2899","6.32"
"2900","8.63"
"2901","7.89"
"2902","2.46"
"2903","9.99"
"2904","4.84"
"2905","9.64"
"2906","5.0"
"2907","3.17"
"2908","1.64"
"2909","8.3"
"2910","0.43"
"2911","9.42"
"2912","3.15"
"2913","4.41"
"2914","1.75"
"2915","8.27"
"2916","7.17"
"2917","3.12"
"2918","0.16"
"2919","1.89"
"2920","0.76"
"2921","5.52"
"2922","4.16"
"2923","0.55"
"2924","4.55"
"2925","4.69"
"2926","7.76"
"2927","6.75"
"2928","4.56"
"2929","1.35"
"2930","7.32"
"2931","5.4"
"2932","8.16"
"2933","6.99"
"2934","4.2"
"2935","8.55"
"2936","0.37"
"2937","3.79"
"2938","1.45"
"2939","5.53"
"2940","9.59"
"2941","4.14"
"2942","3.17"
"2943","7.48"
"2944","7.44"
"2945","8.63"
"2946","0.92"
"2947","3.86"
"2948","3.58"
"2949","6.86"
"2950","7.89"
"2951","0.0"
"2952","2.28"
"2953","0.0"
"2954","5.53"
"2955","6.88"
"2956","0.75"
"2957","4.33"
"2958","6.48"
"2959","2.77"
"2960","2.93"
"2961","5.38"
"2962","1.02"
"2963","9.49"
"2964","6.76"
"2965","3.75"
"2966","6.47"
"2967","3.43"
"2968","2.19"
"2969","6.38"
"2970","5.19"
"2971","2.09"
"2972","5.48"
"2973","6.23"
"2974","3.47"
"2975","2.37"
"2976","3.65"
"2977","7.71"
"2978","9.99"
"2979","2.83"
"2980","4.57"
"2981","4.02"
"2982","8.37"
"2983","3.66"
"2984","1.04"
"2985","0.18"
"2986","3.29"
"2987","1.61"
"2988","2.48"
"2989","8.57"
"2990","9.49"
"2991","6.83"
"2992","0.68"
"2993","2.64"
"2994","1.28"
"2995","7.95"
"2996","6.55"
"2997","0.07"
"2998","8.13"
"2999","7.27"
"3000","3.85"
